,ECS
2520,3.4812674980563125
2521,2.7133276729353355
2522,2.9353832134467273
2523,3.185925517319236
2524,2.8584079912247984
2525,3.580920743021093
2526,2.8358330938643967
2527,2.5644180309471913
2528,2.4398862172108076
2529,2.5515418073441722
2530,3.3523017357593288
2531,3.0113968150995634
2532,3.592249675764225
2533,2.546662558243843
2534,1.9484076559919903
2535,1.8522433057033605
2536,3.305440147988734
2537,2.3233890164872717
2538,2.822346755041925
2539,3.404356675840906
2540,3.3564543164080805
2541,9.155208461635906
2542,3.616986622479
2543,1.9163479033059887
2544,2.713406975788527
2545,5.297862046575544
2546,3.4246895166219717
2547,3.6859040201917788
2548,3.7457626976468097
2549,3.4559503219781367
2550,2.3129334726930635
2551,4.073364218026375
2552,2.0072151001994727
2553,3.4076802615004804
2554,4.814307895879518
2555,2.5548056294309314
2556,3.0823690150403706
2557,2.9175042761756838
2558,3.3449857862152483
2559,2.7739317278980433
2560,3.204819200920461
2561,2.5340434864816483
2562,2.5162284159402644
2563,3.587688734731571
2564,2.3487137081425926
2565,3.1197608961553973
2566,2.659778836459437
2567,2.381352486535066
2568,3.247359778282502
2569,2.1692391578845243
2570,3.0036337471362105
2571,3.38740870949517
2572,2.0946346487685736
2573,3.2476395281464794
2574,3.822666145305538
2575,2.9645399276076967
2576,3.5599367634055854
2577,2.0411839046413696
2578,4.446516507628856
2579,3.744123110043496
2580,4.808726701384951
2581,3.960203929003781
2582,3.062705199835437
2583,2.719704208262141
2584,2.993435197798026
2585,2.3034208102742695
2586,3.6966165889755866
2587,2.449552391300019
2588,4.069139765763184
2589,2.7057264274581847
2590,3.063030198757043
2591,3.166261646080525
2592,1.8503334996779117
2593,1.903813466124009
2594,3.0306844709981076
2595,2.4084482477415317
2596,3.920422211338545
2597,3.9690317354264564
2598,2.381200585121749
2599,3.119798585331299
2600,2.645121048349283
2601,2.632740788469201
2602,3.911694630743071
2603,3.260670597334437
2604,2.0886316439777186
2605,2.8924116124632127
2606,2.9172675475127674
2607,2.395227832247935
2608,3.3350222340399682
2609,5.234126135379955
2610,2.7793391995642773
2611,6.138489821682825
2612,2.7183521302417235
2613,3.276010841240931
2614,5.029730124122675
2615,2.916865791861523
2616,2.5142644612250162
2617,3.212836042757867
2618,2.2624904204960323
2619,3.7552885457352865
2620,2.9511975259993317
2621,2.064040391780411
2622,4.474038598712622
2623,4.348715614771336
2624,4.831963649907101
2625,2.097956761725043
2626,2.7061058534618243
2627,2.037620476162374
2628,2.8186010489989664
2629,3.7663310151027827
2630,2.605647449535101
2631,2.4627420657171917
2632,2.560284946150208
2633,3.0118372882631896
2634,2.257070527999174
2635,2.74098880511569
2636,2.134420670721984
2637,2.9015196940915673
2638,2.9265249054629896
2639,1.9933496950723577
2640,2.4265241471414725
2641,5.560785488440209
2642,2.1183371183350483
2643,2.402284375372202
2644,3.1047927924133507
2645,3.835805807539238
2646,2.864683872822013
2647,3.7784852728459026
2648,2.27101378912174
2649,2.073789376043909
2650,5.048097358822179
2651,3.3552651766136696
2652,3.200239789638731
2653,5.932432339457684
2654,3.059942276172928
2655,2.9845358155868023
2656,3.169297356135748
2657,2.6234197823120198
2658,2.813166197021669
2659,2.5674685911936965
2660,1.9537273858248947
2661,3.637320224619886
2662,3.7995040356365593
2663,2.705139847267493
2664,2.9384076415726885
2665,2.0671587072883213
2666,3.507326627333186
2667,3.018589893041403
2668,2.27139240016422
2669,6.467006657593466
2670,3.373867189336956
2671,2.4711081300582505
2672,5.033600421934404
2673,3.2237828040247933
2674,2.5857095724661066
2675,2.5233198321248613
2676,2.8755289279370073
2677,2.136325522478697
2678,1.9052954792496894
2679,2.5807378977553137
2680,3.6694992017183807
2681,2.8862434270026496
2682,2.2105270766927556
2683,3.7117103631226613
2684,2.8575413671917596
2685,3.7354158302869918
2686,2.6163017352898645
2687,2.72637620327685
2688,2.0068950585181016
2689,3.2377710134525133
2690,3.194484704057452
2691,2.6610158040589598
2692,3.77731036025288
2693,3.1995192994481805
2694,4.291974452862058
2695,4.4599540206447505
2696,2.4836409616643333
2697,3.7427401615737113
2698,3.40106893493247
2699,1.945363169613509
2700,2.6555982212561693
2701,3.2661836093164687
2702,4.858052474795923
2703,2.174975712938011
2704,3.2044925188039155
2705,1.710975908371782
2706,6.608119824679753
2707,5.259644316127965
2708,3.543889731053098
2709,4.2212928699317995
2710,2.7800563376289187
2711,7.481199454182082
2712,3.6730637100259806
2713,4.97728216247433
2714,4.56972116828016
2715,6.208444190554121
2716,3.1978659253927333
2717,2.812420557911324
2718,3.3439505116516774
2719,3.3208903143830915
2720,2.4514029558704036
2721,4.118551193970263
2722,2.3978901360002634
2723,2.6413974013069863
2724,3.3846934990653272
2725,2.819757371712779
2726,2.137839577897017
2727,2.9187981536276095
2728,5.049200988036921
2729,2.534148955289033
2730,3.3684957374795035
2731,2.700162553969612
2732,7.709049020109799
2733,3.70259776176031
2734,2.9205344738667542
2735,4.99699207818249
2736,5.0727755920462565
2737,2.7978645451562327
2738,2.7871690993348355
2739,3.719379982936742
2740,9.026183808672393
2741,2.742061144266032
2742,2.6505201404827954
2743,2.6636794911933834
2744,4.681877833302406
2745,4.276474727238992
2746,4.577228609622594
2747,3.737392180390695
2748,2.559804942554273
2749,2.8076691826138656
2750,1.8140916499884467
2751,2.980550812025708
2752,2.6127722216402915
2753,2.4510550115101437
2754,3.5518220940594314
2755,2.025644696896076
2756,4.305453488266391
2757,4.368470479621576
2758,2.9790660348741853
2759,2.700270233034654
2760,2.1138440883888276
2761,3.8638818823291876
2762,2.4440529229422467
2763,2.209996455167617
2764,2.7704278386537884
2765,3.4316023092829315
2766,2.966462956801045
2767,2.6798706684747815
2768,2.9937298656153875
2769,2.3812201331105314
2770,2.6752807417953357
2771,5.0636885159779546
2772,2.122821071660384
2773,3.622797953880979
2774,4.421024646459393
2775,3.3536258635070904
2776,2.868604558731284
2777,2.4679369896022876
2778,1.9121382318142983
2779,5.8486566213526325
2780,3.1405796612975077
2781,3.208976775094237
2782,2.5351993104457957
2783,2.7494955027556642
2784,2.8540244054679396
2785,5.171793394202151
2786,2.4793415786120305
2787,3.004617280882819
2788,3.0375697172916363
2789,2.2590375680649855
2790,5.436990258298109
2791,3.465762944930146
2792,7.978850358695476
2793,2.5978861538435196
2794,2.386030469478129
2795,4.877008412271279
2796,4.078222425514163
2797,2.3314094997360195
2798,2.887666329150952
2799,6.23395304766509
2800,3.2059084136207487
2801,2.977830934441169
2802,3.1219117034937054
2803,3.4121407532726096
2804,2.2228087478399345
2805,3.1521846272850964
2806,2.7313509494735433
2807,2.7174139055642557
2808,2.9616416770819947
2809,2.249514369156411
2810,2.419967110064297
2811,2.6324132421043487
2812,2.428020288716827
2813,3.9631188553223353
2814,2.83241748534168
2815,2.730739102172257
2816,2.078183687067284
2817,3.5017447419343375
2818,2.030686695333238
2819,3.020590440312408
2820,2.912866131591654
2821,5.507632415768863
2822,3.1176265265204908
2823,2.782218772316511
2824,5.427808885505273
2825,3.2246155483722454
2826,2.5816553131628024
2827,3.494071745863881
2828,2.1522142150935863
2829,4.506320615232241
2830,4.0732275555505275
2831,2.492832177023536
2832,2.9249326613180293
2833,3.4755275061944064
2834,2.662163984026076
2835,2.235254484615719
2836,2.2937484381764066
2837,3.560709143992012
2838,3.6054757673623685
2839,2.8025280659773535
2840,2.6969346677352735
2841,3.0872704184905624
2842,6.012703711871213
2843,2.57433582961362
2844,5.830949260929079
2845,3.134759140991856
2846,2.059547960513901
2847,2.7968849417672956
2848,2.3865464677653057
2849,2.1568258821731194
2850,3.678874056093781
2851,2.643266614266055
2852,3.137387562539816
2853,4.395301846654676
2854,5.347048836573258
2855,2.0357862929991635
2856,2.8400285353104295
2857,2.6751305740903164
2858,2.821324351259197
2859,3.776226690247302
2860,2.0344451242785744
2861,3.785955494593882
2862,2.0520722648254184
2863,3.5238528635007014
2864,3.021115888386787
2865,3.4017042081183497
2866,2.7508024213365894
2867,4.716883707686219
2868,2.068302742357244
2869,3.655716086936526
2870,2.0380374310942737
2871,3.173435435881247
2872,2.3801440965044764
2873,3.4424998100694
2874,3.3428616983490347
2875,3.4982362361133856
2876,2.0140063218249074
2877,4.910158535082685
2878,2.234145991754669
2879,2.7247562489893444
2880,4.481247161541777
2881,3.4612688219161525
2882,3.52473112555243
2883,3.4055668986150467
2884,2.9387112058667997
2885,2.8638161577665793
2886,5.57673500671484
2887,2.6509550294979642
2888,2.507467905955691
2889,3.2493863261040143
2890,4.941943206790664
2891,1.962238337427121
2892,2.9920571440074344
2893,2.220773393915553
2894,4.367648709685999
2895,2.6469545132503383
2896,2.950044642598191
2897,3.4303033084613217
2898,5.4356260293089615
2899,5.233885955393548
2900,3.865942500778823
2901,2.848332981988296
2902,3.6215489938156766
2903,2.391815640415504
2904,2.7110718529873967
2905,4.352583761683425
2906,3.214382420064417
2907,3.1113015908445236
2908,2.3556760256429676
2909,3.4214694628540987
2910,3.064491859698948
2911,1.994799109826784
2912,4.062923383400434
2913,4.501369729221362
2914,2.2092735516113917
2915,6.969952361577894
2916,4.622854588436415
2917,5.4346990613740545
2918,3.921238544952278
2919,3.1004886542774055
2920,3.223859194516215
2921,2.7381112998287533
2922,3.096815191521903
2923,2.2029111714060177
2924,2.493762662465979
2925,2.0242085539002574
2926,2.9873072139669197
2927,3.148785086477226
2928,2.6133301985671484
2929,2.2010173640429733
2930,2.6436945073709204
2931,2.4586174569748063
2932,3.936933899453175
2933,4.477118113017387
2934,5.080213224669446
2935,2.1944381516450138
2936,3.0754300453774777
2937,5.421972841064291
2938,3.2701841396745603
2939,6.542949038100869
2940,3.320202172429885
2941,2.191017623061647
2942,3.553548130450362
2943,2.741219734877494
2944,2.8952939592254223
2945,1.8950682241964802
2946,2.256224978835818
2947,1.8523549202265002
2948,2.871295030136538
2949,1.9587368896667154
2950,4.76400917690338
2951,2.281237466294854
2952,4.103986452899717
2953,2.225456615178246
2954,4.097160744787762
2955,3.5449586725649427
2956,3.704946564234657
2957,3.2109953448177526
2958,13.127537271721769
2959,1.8470906129822435
2960,3.893026845891755
2961,2.128199860267557
2962,2.4706942880939575
2963,3.212013000120159
2964,4.504352852757272
2965,2.701434331302038
2966,2.9719733197421885
2967,2.514751798535307
2968,3.7417005631916576
2969,3.0195767882299824
2970,2.8633221131838087
2971,4.027013636420697
2972,3.122760284636629
2973,4.297502409613864
2974,2.419208365037337
2975,2.453087574503076
2976,1.9136640336106454
2977,2.792739152070822
2978,3.002852395977605
2979,2.1672238914763713
2980,2.5736180863335454
2981,2.2627568664956046
2982,2.244437987446005
2983,3.808225644316462
2984,3.2872267748943216
2985,2.5275806329485566
2986,2.5113140592717462
2987,10.232433264252565
2988,3.5594926248638714
2989,4.935009250426052
2990,5.277806382447776
2991,2.3401146143562337
2992,2.878558754478493
2993,2.6201949146108805
2994,2.8415301677940525
2995,2.1765577407271626
2996,2.3043566883672377
2997,2.435155198531176
2998,2.465628987417479
2999,7.532463504896168
3000,2.7407539786447384
3001,2.041851401753925
3002,2.5267081495517347
3003,7.8689006710688085
3004,3.397236964966315
3005,1.9528005989580062
3006,3.6257605032481037
3007,3.3685093849496783
3008,2.530435424280843
3009,1.9954972500530037
3010,2.098580987801411
3011,2.6310261268910207
3012,2.59889451549225
3013,1.978664682736263
3014,7.45481653217015
3015,3.022456311923502
3016,3.0674043368048487
3017,3.45785767416432
3018,2.8061085857440946
3019,2.1350351687545146
3020,4.1898418594880695
3021,2.42556077918198
3022,2.95729811376525
3023,3.9591484268874853
3024,2.6834194382666734
3025,3.744521199217856
3026,2.057165818955548
3027,3.4797426166430347
3028,3.828897563808464
3029,4.961195059544193
3030,3.1134392340902965
3031,2.366835132199662
3032,3.0820791453803618
3033,1.9965010446179074
3034,2.3005384251121566
3035,2.6552613060367243
3036,3.0817791621866806
3037,2.169796269895488
3038,2.975542528187757
3039,5.048018339838228
3040,2.839011708945385
3041,2.924229075834443
3042,2.51067790880404
3043,3.6106317925489932
3044,2.5147638704654502
3045,2.4716416880746936
3046,6.671265651041247
3047,2.7027740061067047
3048,2.4508131873387393
3049,3.277347527534664
3050,3.041001744151246
3051,4.909829756147921
3052,2.531102179386615
3053,3.0493429969217973
3054,2.062798564676904
3055,2.433248041195606
3056,3.701036402512445
3057,3.102977357008908
3058,4.985079404016514
3059,3.205233617277958
3060,2.7538105525667915
3061,2.0543037930709946
3062,3.0510749149426863
3063,3.0603077054185683
3064,2.8024851421965606
3065,2.7641854480661507
3066,2.724501252274197
3067,2.9463356279884163
3068,4.128777000921271
3069,2.81831839893721
3070,2.8931134369137768
3071,3.2444589449677212
3072,3.5797632598697082
3073,3.797837062018932
3074,3.341727166417678
3075,5.3424562676142395
3076,2.011965620314207
3077,2.3617982616135067
3078,2.2670778881424476
3079,4.864583139784094
3080,3.2285335096951444
3081,3.116494231996054
3082,2.074078382600937
3083,1.825354284977005
3084,2.691505433518791
3085,1.8062514913563816
3086,2.4681510237946855
3087,2.2821849644713272
3088,3.2535966074968616
3089,2.2868033472426097
3090,3.7080960254744055
3091,2.9607256245417015
3092,2.8844995945974214
3093,2.8242485319799018
3094,2.5229966170527334
3095,4.9223058464301745
3096,2.9437008116666328
3097,2.524098882373505
3098,2.243442761408391
3099,2.788965935525538
3100,3.9249678958349254
3101,3.524290425278144
3102,4.3440143463332745
3103,2.3168996887214117
3104,4.437189662329805
3105,2.592313020119159
3106,4.384390810370329
3107,3.290864498698852
3108,2.9952964928613017
3109,3.908549257938861
3110,2.91521983945899
3111,3.1983060657695033
3112,1.9803250741540142
3113,2.2625638140921733
3114,2.4273976902728864
3115,3.6820484211107543
3116,3.5461765051667995
3117,4.671427146167318
3118,3.5136568004340556
3119,3.8616577640816283
3120,2.7896633849282315
3121,3.066695127002646
3122,3.16578138168754
3123,2.6375119499968838
3124,2.2406802192433375
3125,3.0041874497618584
3126,3.150865665283418
3127,2.485659570578366
3128,1.9929467401670404
3129,2.227830744449561
3130,2.8954931629700957
3131,3.6626095319602783
3132,2.1725316026661052
3133,3.0639223849251973
3134,2.4970184222390714
3135,2.652829042043978
3136,3.1874580163696504
3137,2.5405453575522134
3138,5.1451151662154535
3139,2.554260445285366
3140,3.876699858106437
3141,2.4866457491786345
3142,2.3390813390608467
3143,5.9993538348916795
3144,1.8975892635134755
3145,2.3611078280572078
3146,3.068875903304266
3147,2.2649137422249184
3148,2.652932271588579
3149,2.2430904001837826
3150,3.772102868706656
3151,4.244009680209804
3152,4.398096071502063
3153,2.347153943201042
3154,2.556138432903714
3155,2.3498764125659446
3156,2.2955736075843864
3157,2.320852978790513
3158,4.414731837154213
3159,3.3068602144485437
3160,2.2716839626457115
3161,2.972825986458396
3162,2.2711611424367186
3163,4.058620338820461
3164,2.694288444999895
3165,2.4110310036199314
3166,5.070007804760735
3167,5.438663945674969
3168,2.2251841726078285
3169,2.4841519845798095
3170,4.2784902202833885
3171,4.7201929560524905
3172,2.6913314935748542
3173,3.0354460282644196
3174,2.7737087226081183
3175,2.344851877817812
3176,4.63730260118809
3177,2.8052360119688466
3178,3.6966952803673117
3179,5.048853926311144
3180,3.96913960712821
3181,3.68165215846632
3182,2.3984637215390507
3183,2.5820839328047986
3184,2.732414697109436
3185,3.7178386868442574
3186,2.583303039597473
3187,6.270829738097904
3188,2.4382288614855248
3189,3.4265457899435803
3190,2.611467805167956
3191,3.637903623921812
3192,5.011977008252185
3193,2.8062949384788256
3194,3.9335698857113575
3195,4.150664517129074
3196,2.2488796495078263
3197,3.1357866841373236
3198,2.095346497212868
3199,2.353665807488412
3200,3.029596998302097
3201,3.311924369150506
3202,3.3997709842314783
3203,2.6164588087506138
3204,4.124171046194831
3205,2.3846447344786017
3206,2.0920904702166365
3207,2.164496025194688
3208,2.7153531278198155
3209,2.36444609708206
3210,3.8383986249510924
3211,2.500473836990406
3212,2.014725297667556
3213,3.0872219526847684
3214,2.524277260595284
3215,2.556886327391864
3216,2.583744471899221
3217,2.973765504928369
3218,1.8586608037525536
3219,2.6380285004995363
3220,2.8591373365964685
3221,4.190138040619775
3222,2.9994121469831136
3223,3.5348751412613058
3224,2.8605801783794407
3225,2.7796261225554066
3226,2.916837565202366
3227,4.622835078069972
3228,2.49782801919562
3229,1.874837762367391
3230,5.299015337777213
3231,2.1619421948060014
3232,2.3901101127792357
3233,2.8634019185942883
3234,3.0531917383919636
3235,2.549205384375933
3236,2.6218501861919643
3237,2.7963909138393674
3238,2.376151924913442
3239,2.6314714633479643
3240,5.383517792744427
3241,2.782553451506983
3242,4.052202629905352
3243,4.055415223454166
3244,3.2332682222086175
3245,2.834508786657813
3246,3.31219840606493
3247,2.487066370199428
3248,2.5602430848431386
3249,3.8607877203027043
3250,3.2289037705772325
3251,3.3134669251013915
3252,3.148835727316082
3253,2.042159341753973
3254,3.4253852866218235
3255,3.4523866098814486
3256,3.1731593325657044
3257,2.559284486765766
3258,2.6900635181123076
3259,3.160113313761616
3260,2.3545252910800034
3261,3.73695551942958
3262,2.273328594920662
3263,2.706306395741
3264,3.205486531484818
3265,2.3683607457586247
3266,4.555799567070707
3267,5.0477109448306585
3268,2.785789728949405
3269,3.4538499409361547
3270,2.4463505934431593
3271,2.119380578299778
3272,2.484436413650525
3273,4.222930636678617
3274,3.4017122944335423
3275,2.451860749617384
3276,2.8053338489301303
3277,2.946002444363964
3278,2.638421042617374
3279,3.4281613907210384
3280,3.675601884351655
3281,2.6263299108934444
3282,3.5796574881884733
3283,5.216420644047043
3284,3.0891548122657575
3285,3.2283225176734835
3286,2.5563229268817658
3287,3.4761134176582913
3288,3.0008740019932563
3289,2.9850822349591137
3290,1.9779840175700223
3291,2.466827888056061
3292,4.770070483161412
3293,2.598973857526214
3294,3.232693451917711
3295,4.01251355657339
3296,2.147629446968667
3297,6.235843328323285
3298,1.8130392547553749
3299,2.5018407525812205
3300,3.146710084418528
3301,2.6841813479318843
3302,6.183607032574472
3303,3.6947736105963673
3304,2.407030233909142
3305,2.6260119268075277
3306,1.9486543109885157
3307,3.1832673268961
3308,3.545178892126806
3309,1.8879477440579793
3310,2.9277351826943545
3311,2.9260970170374514
3312,1.8420658231208886
3313,2.558484670145548
3314,4.160436003542284
3315,2.677973587507275
3316,2.879432869968228
3317,2.498690299968886
3318,3.1189787892707375
3319,2.411216681967805
3320,4.845539700926918
3321,2.497118476880713
3322,2.5706632414747426
3323,3.5968656709459736
3324,4.294332477249476
3325,2.1889422023592786
3326,3.659523176715001
3327,3.6638131877231417
3328,2.516666551429885
3329,2.8534680794321345
3330,4.552510287866257
3331,2.1675492772385003
3332,2.692958764551941
3333,2.4818478893410956
3334,3.2190791853938236
3335,3.1965256745059323
3336,1.9242460056507245
3337,3.796161254999106
3338,3.027440186506186
3339,3.9065278665999172
3340,3.0471540845471274
3341,2.2260778318650103
3342,2.507962215618951
3343,4.314762342768288
3344,2.124754672458413
3345,2.3195466650799528
3346,2.0566369872505623
3347,3.7963121401890847
3348,4.28473652636253
3349,3.195072417084119
3350,2.7302621178868556
3351,3.222682027536384
3352,2.8863242395941824
3353,4.856974580841179
3354,3.0560822884118424
3355,3.4293127036374056
3356,2.1018671954830808
3357,3.985407396294796
3358,3.1683614473270367
3359,3.5630082728269916
3360,2.370644256236404
3361,4.316996436626256
3362,2.817458951125057
3363,3.20341371047267
3364,2.8794065552158243
3365,2.7163627295510544
3366,2.327301919892996
3367,2.8816393845351116
3368,2.4291465523748195
3369,2.9355654744875164
3370,2.570772407407386
3371,2.8432646793660967
3372,2.191342493471831
3373,2.729791844523716
3374,2.2011827518322686
3375,3.2958457281073317
3376,2.6681733564193464
3377,2.3730489988749124
3378,2.7879724758349362
3379,2.29541975452158
3380,4.532517246566829
3381,3.6063928627564663
3382,2.8273231666076413
3383,3.209115892422728
3384,2.2002106473761334
3385,2.3039710097268777
3386,3.4347516141793513
3387,2.9213761714210857
3388,4.017301010766597
3389,4.868906721155638
3390,2.647999479173735
3391,4.250341389250827
3392,3.6236937729431853
3393,2.9685545492189926
3394,3.7671437156352514
3395,2.1376190482961333
3396,3.210206201878041
3397,3.4151258265286852
3398,3.6699173120634447
3399,3.0093897492310213
3400,4.20656420683674
3401,2.1982456277674336
3402,2.6788815014878855
3403,3.613867325767234
3404,2.8528070399595378
3405,2.5228099405601707
3406,6.598438882772239
3407,3.761689925774436
3408,4.252282903848634
3409,2.9165507811030875
3410,3.4773994141525937
3411,3.109911140404771
3412,3.180828849935344
3413,2.5672967150947925
3414,2.4893514519797497
3415,3.6165050997345203
3416,2.0140556524707494
3417,2.007436496060808
3418,3.2127253775532236
3419,3.061917562372441
3420,2.424572376533828
3421,2.0019169504569883
3422,2.597398752092959
3423,3.065340405129571
3424,2.6190345587558586
3425,3.2580476649147756
3426,2.0326354799615562
3427,3.2846146154695854
3428,1.8127790715908134
3429,4.112737191127467
3430,2.7757777663211303
3431,2.2614712966953747
3432,4.097099424673477
3433,2.959460181352328
3434,2.1460116596512195
3435,2.7449397501967034
3436,3.2312084277043476
3437,4.303608892708568
3438,4.110762106404846
3439,3.038350437841778
3440,3.2482804688297393
3441,3.5901820843124743
3442,3.265655988481716
3443,2.7689493374490377
3444,3.8741019436750026
3445,2.3562594499004508
3446,6.4279436617392545
3447,2.103745273804645
3448,5.254973495392614
3449,4.695142848008255
3450,2.4302142831830236
3451,2.054568252349626
3452,3.376734114372371
3453,2.178472099647237
3454,2.832719969497021
3455,1.9850828142340058
3456,2.6921597642445785
3457,6.466958691344812
3458,2.3917742656141545
3459,1.9335601113491196
3460,2.7373493223364305
3461,2.9706377582151555
3462,2.483646195725695
3463,3.4291778887520334
3464,2.5306726796174153
3465,3.4866171096644822
3466,2.382755909232523
3467,3.6682109808445658
3468,3.4836010786064917
3469,3.767489702935342
3470,3.0406770929414937
3471,2.3206229788039794
3472,2.3802281098230855
3473,2.3930147555928296
3474,2.710851838613198
3475,2.2865547687545065
3476,3.2352323255032758
3477,2.8733886562098894
3478,2.776020426069857
3479,3.307093443790702
3480,2.157935110282345
3481,2.792705427674149
3482,3.718922802035757
3483,2.933039411492747
3484,2.570818120968532
3485,3.528824398825324
3486,2.2176231200304115
3487,2.4567649922471926
3488,3.052653603972285
3489,3.42840221289599
3490,2.9067397865188798
3491,2.9567793011278956
3492,2.805753618105577
3493,2.717841370199637
3494,2.6462208495675386
3495,2.7498799549507558
3496,3.0101384105347524
3497,2.940445266935346
3498,2.531835203359098
3499,2.74652028416847
3500,1.9527435680318816
3501,2.7529407199417704
3502,2.4826156015176126
3503,2.2809313258920496
3504,2.891314723688604
3505,2.539902126437314
3506,2.5003953512650967
3507,3.3893993509529783
3508,2.369750940454523
3509,3.057939938947052
3510,4.534206019279849
3511,1.9838350759914491
3512,2.794573389280177
3513,1.9120302885993679
3514,2.7243038103973176
3515,2.472458981221411
3516,2.7585176184489866
3517,4.218060658777653
3518,2.9371182429367266
3519,5.154628371304797
3520,3.8331122745841615
3521,3.3672591778314658
3522,2.3066968081506065
3523,3.8074710885551486
3524,2.621232242007621
3525,6.9578745468540255
3526,2.4570281761598465
3527,3.179208463862578
3528,2.985495787641072
3529,4.573725643163643
3530,2.8402335191178247
3531,2.309012023327406
3532,2.114162488386734
3533,4.313437104986643
3534,2.298524013054294
3535,4.130908747138239
3536,2.302580820538731
3537,3.0435312626636746
3538,3.542824090198832
3539,2.7887047676179857
3540,3.172874819550756
3541,2.617806457083668
3542,2.599073287826583
3543,2.871379740887599
3544,4.032011454545094
3545,2.766012169604126
3546,3.1017504978315156
3547,3.109298558908692
3548,2.8780178366895166
3549,3.3978338157279095
3550,4.541366170807901
3551,2.666187617517183
3552,3.4997687931907024
3553,2.297003166122704
3554,2.898501341877381
3555,3.4925657823877136
3556,3.062075293397736
3557,4.245054226563864
3558,2.241380934601741
3559,2.932477644453099
3560,3.2012593717778692
3561,3.1705232671164425
3562,2.7644559633013777
3563,2.547434082898669
3564,3.2787082855900196
3565,4.526870264550629
3566,2.5902530910032535
3567,2.567375552402364
3568,2.036146377869246
3569,2.340791899210474
3570,5.160692570128617
3571,2.4307891293757966
3572,3.9672015985498494
3573,2.1013240144782146
3574,3.703927634858433
3575,3.0220572275714512
3576,2.9084649345954445
3577,3.0972048720539194
3578,4.533173738597007
3579,3.9345437358310935
3580,2.2993254502078355
3581,2.903056464739435
3582,1.9509121604136253
3583,3.321013061985011
3584,4.534833115738438
3585,4.470556191527746
3586,3.005624546475486
3587,1.8784030950816542
3588,2.5423579515932264
3589,3.0389146432195164
3590,2.546358427618811
3591,2.889941106305233
3592,3.318379584988243
3593,2.5337220552989264
3594,5.802504694627838
3595,2.323532719062557
3596,3.0805082364414726
3597,3.6428933518874573
3598,2.6497040704641064
3599,3.0860773140987323
3600,2.0494108554307138
3601,3.1890671720953234
3602,2.5498566564233958
3603,5.139676413700231
3604,3.6235279986570283
3605,2.9342776379061366
3606,3.571412701972301
3607,2.6582943319448926
3608,1.8408433605255912
3609,3.1041880983119223
3610,2.224140668089022
3611,2.302623204350863
3612,3.9348900336004857
3613,1.9182020450041013
3614,3.3868083306229586
3615,2.2628059047738325
3616,2.360154953804656
3617,6.423972409987193
3618,2.7175676935380375
3619,4.558573158708686
3620,5.158810790372173
3621,3.2282034274033977
3622,2.0805608662788395
3623,3.034279911871408
3624,2.844036546526764
3625,2.436535531075536
3626,3.6927986266962756
3627,2.8932765034778547
3628,3.0132007694671756
3629,1.8885961524129349
3630,2.622144527073898
3631,2.6537445855497017
3632,2.350116884207336
3633,4.088990973098022
3634,2.644371110721487
3635,4.108392551013033
3636,2.4866107316577617
3637,4.061510198575913
3638,2.3839359356760323
3639,3.686100235626569
3640,2.2189831478496735
3641,3.1222302218666624
3642,3.589861137867343
3643,2.0029994998183698
3644,3.4260232661769123
3645,2.4730642906713207
3646,4.447598001397958
3647,4.993044250860175
3648,2.8861923886428498
3649,4.021684592170024
3650,2.488189274890717
3651,2.8146846966917516
3652,2.575894522979568
3653,3.961583268065156
3654,2.6942402845027114
3655,3.898719889933799
3656,4.467104982246683
3657,2.0163703446311696
3658,2.491657704326521
3659,2.3232970750604047
3660,2.090872195386629
3661,3.022395188643553
3662,3.292786094115696
3663,2.8302633682578526
3664,2.8793471754648037
3665,3.4592909111200387
3666,2.313152111925902
3667,2.6891792250938598
3668,3.0151192042753125
3669,3.4710642837804317
3670,4.080210224732169
3671,2.4033183974704073
3672,3.4572005581335654
3673,7.179108264125399
3674,2.5684964746210732
3675,3.224023274724172
3676,3.625765671497087
3677,10.931019226769058
3678,2.673981766218339
3679,3.311364470512672
3680,1.9661226790072241
3681,2.006085772677274
3682,4.227198373534504
3683,2.9037254865149404
3684,3.7283660999562636
3685,3.231936096152086
3686,2.5677898472222664
3687,2.072979001612806
3688,2.489312641307585
3689,2.4737680452946327
3690,3.0586386328888326
3691,2.2343190228377003
3692,2.262410048580908
3693,3.064524893441412
3694,2.0177346387243906
3695,3.9649655298871553
3696,2.5735724660833554
3697,2.519811175705918
3698,3.148521154287825
3699,3.310184896793562
3700,4.27141092057669
3701,2.3420618825644866
3702,3.9016221197790593
3703,3.3637370335593766
3704,3.0564355617817722
3705,3.5603670167894075
3706,3.3157228359211044
3707,2.053381577036854
3708,3.501558790303023
3709,2.6841582736019287
3710,2.709027328440751
3711,2.242114448253099
3712,2.3995821746447614
3713,3.952629323896577
3714,2.6407038573518022
3715,2.7386934854375062
3716,4.015662446611694
3717,2.306091960043294
3718,2.530006145169663
3719,7.224641301775497
3720,4.346566282696173
3721,3.57221531852144
3722,2.404424414756388
3723,4.926103950619027
3724,3.313534739846463
3725,2.885399276143336
3726,5.395938557156364
3727,2.3595690131639353
3728,3.4294718052900053
3729,2.648033088878932
3730,2.219523915563855
3731,2.498283222971071
3732,2.4119271024763487
3733,1.825518381679459
3734,2.836069277151252
3735,3.3066172480584215
